"","jobId","industry","normTitle","normTitleCategory","descriptionCharacterLength","descriptionWordCount","experienceRequired","estimatedSalary","industry_dich","normTitle_dich","normTitleCategory_dich","experienceRequired_dich","mean_clicks"
"23731","job0619708",NA,"data warehouse engineer","techsoftware",1930,254,3,87100,0,1,1,1,12.2
"23732","job0619737",NA,"staff accountant","accounting",7214,1054,NA,71600,0,1,1,0,19.9642857142857
"23733","job0619791",NA,"food runner","food",3627,526,NA,15800,0,1,1,0,17.4285714285714
"23734","job0619796",NA,"jeweler","arts",965,148,NA,59100,0,1,1,0,16.7307692307692
"23735","job0619824",NA,NA,NA,3350,483,NA,18700,0,0,0,0,17.5
"23736","job0619827",NA,"team member","uncategorized",995,234,NA,17300,0,1,1,0,2
"23737","job0619866",NA,"registered nurse - endoscopy","mednurse",425,100,NA,59100,0,1,1,0,14.2857142857143
"23738","job0619885",NA,"cashier","retail",4172,689,1,17500,0,1,1,1,26
"23739","job0619895",NA,"crew member","uncategorized",4420,676,1,21200,0,1,1,1,52.5
"23740","job0619920",NA,"front desk agent","customer",2130,432,NA,19000,0,1,1,0,19.5
"23741","job0619933",NA,"restaurant manager","food",670,156,NA,31900,0,1,1,0,13
"23742","job0619937",NA,"risk manager","finance",2262,321,5,125700,0,1,1,1,12
"23743","job0619965",NA,"service assistant","food",752,144,NA,18900,0,1,1,0,26
"23744","job0619967",NA,"cook","food",871,204,18,20800,0,1,1,1,10
"23745","job0619984",NA,"financial analyst","accounting",3479,583,3,53900,0,1,1,1,23.8333333333333
"23746","job0620004",NA,"shift leader","management",5468,855,1,24000,0,1,1,1,22.5
"23747","job0620007",NA,"restaurant team member","food",7619,1130,2,26900,0,1,1,1,12
"23748","job0620027",NA,"team leader","management",1100,177,0.5,22000,0,1,1,1,3
"23749","job0620037",NA,"retail sales associate","retail",1484,300,NA,51500,0,1,1,0,20.1724137931034
"23750","job0620039",NA,"cashier","retail",4092,626,1,18200,0,1,1,1,21.3333333333333
"23751","job0620081",NA,"occupational therapist","therapy",2707,374,NA,66200,0,1,1,0,9
"23752","job0620110",NA,"babysitter/nanny","childcare",738,203,NA,24200,0,1,1,0,27
"23753","job0620146",NA,NA,NA,4310,669,NA,72700,0,0,0,0,16.7171717171717
"23754","job0620184",NA,"shift leader","management",1543,341,NA,28500,0,1,1,0,22
"23755","job0620260","EDUCATION_AND_SCHOOLS","occupational therapist","therapy",4177,565,2,69600,1,1,1,1,15.62
"23756","job0620290",NA,"group leader","management",2611,403,2,25300,0,1,1,1,47.5
"23757","job0620293",NA,"guest service agent","customer",1874,308,NA,24700,0,1,1,0,21.32
"23758","job0620311",NA,"retail sales associate","retail",5686,863,NA,19300,0,1,1,0,13.8235294117647
"23759","job0620317",NA,"proposal engineer","engid",2654,381,3,83100,0,1,1,1,30
"23760","job0620319",NA,"client advisor","sales",3671,553,NA,52800,0,1,1,0,31.875
"23761","job0620332",NA,"server","food",3843,557,NA,19100,0,1,1,0,17.2
"23762","job0620354",NA,"grocery associate","retail",852,185,NA,20700,0,1,1,0,18.9642857142857
"23763","job0620359","HEALTH_CARE","physical therapist","therapy",559,103,NA,92500,1,1,1,0,15
"23764","job0620423",NA,"campus recruiter","hr",4444,720,NA,51200,0,1,1,0,44.25
"23765","job0620438",NA,"registered nurse","mednurse",1521,295,NA,73300,0,1,1,0,14.1666666666667
"23766","job0620500",NA,"babysitter/nanny","childcare",576,106,NA,22100,0,1,1,0,18.3529411764706
"23767","job0620551",NA,"account manager","sales",2670,452,3,90300,0,1,1,1,16.6129032258065
"23768","job0620575","HEALTH_CARE","nursing assistant","mednurse",1400,228,NA,25900,1,1,1,0,21.5
"23769","job0620730",NA,"seafood clerk","food",1782,271,NA,20300,0,1,1,0,11.3684210526316
"23770","job0620762",NA,"human resources specialist","hr",3947,612,2,71300,0,1,1,1,30
"23771","job0620808",NA,"operations supervisor","management",1300,182,NA,49600,0,1,1,0,34.5833333333333
"23772","job0620815",NA,"data warehouse engineer","techsoftware",2392,468,3,134400,0,1,1,1,15.1481481481481
"23773","job0620854",NA,"systems analyst","techinfo",2429,398,5,79700,0,1,1,1,19.2857142857143
"23774","job0620870","TRANSPORT_AND_FREIGHT","truck driver","driver",1335,242,NA,55600,1,1,1,0,20
"23775","job0620904","HUMAN_RESOURCES_AND_STAFFING","registered nurse - operating room","mednurse",927,181,2,106500,1,1,1,1,20
"23776","job0621012",NA,"certified medical assistant","medtech",1819,334,NA,33300,0,1,1,0,20.7543859649123
"23777","job0621029",NA,"preschool teacher","childcare",417,124,NA,22800,0,1,1,0,32.7741935483871
"23778","job0621057",NA,"retail sales associate","retail",3448,559,NA,21900,0,1,1,0,13.4285714285714
"23779","job0621092",NA,"back office medical assistant","medinfo",279,109,NA,40200,0,1,1,0,61.375
"23780","job0621114",NA,"cost engineer","accounting",3026,508,3,104700,0,1,1,1,16.6376811594203
"23781","job0621138",NA,"funeral director","care",3162,560,NA,47000,0,1,1,0,15.9642857142857
"23782","job0621187",NA,"data analyst","techinfo",4643,705,NA,52500,0,1,1,0,7
"23783","job0621194",NA,"revit designer","arch",3042,471,3,60700,0,1,1,1,22.2727272727273
"23784","job0621198",NA,"care coordinator","service",2064,335,2,53100,0,1,1,1,18.1578947368421
"23785","job0621383",NA,"registered nurse","mednurse",2784,440,NA,57700,0,1,1,0,26
"23786","job0621384",NA,"school teacher","education",879,162,NA,40700,0,1,1,0,15.4
"23787","job0621405",NA,"teller","retail",1602,306,0.5,22500,0,1,1,1,39
"23788","job0621412",NA,"mortgage banker","sales",4364,717,3,65300,0,1,1,1,24
"23789","job0621415",NA,"financial advisor","sales",2358,370,3,109500,0,1,1,1,24
"23790","job0621417",NA,NA,NA,5168,770,NA,107000,0,0,0,0,28
"23791","job0621420",NA,"executive director","management",2379,327,NA,76900,0,1,1,0,18
"23792","job0621426",NA,"teller","retail",1522,243,0.5,23900,0,1,1,1,13
"23793","job0621433",NA,"personal banker","customer",4090,636,0.5,25800,0,1,1,1,16.25
"23794","job0621440",NA,"lead teller","customer",2304,395,2,34900,0,1,1,1,12.7246376811594
"23795","job0621454",NA,"personal banker","customer",4067,587,0.5,26600,0,1,1,1,25
"23796","job0621459",NA,"lead teller","customer",2296,416,2,33000,0,1,1,1,18
"23797","job0621507",NA,"nursing assistant","mednurse",814,199,0.5,43800,0,1,1,1,26.3809523809524
"23798","job0621558","CONSULTING_AND_BUSINESS_SERVICES","network engineer","techhelp",1943,276,5,109800,1,1,1,1,21.2105263157895
"23799","job0621605","HEALTH_CARE","physical therapist","therapy",2079,352,NA,80300,1,1,1,0,11.25
"23800","job0621618",NA,"family therapist","therapy",1512,236,2,46300,0,1,1,1,25.5833333333333
"23801","job0621629",NA,"registered nurse - l&d","mednurse",750,108,2,76800,0,1,1,1,11.4347826086957
"23802","job0621650",NA,"mentor","service",1733,300,NA,22000,0,1,1,0,32.2631578947368
"23803","job0621696",NA,"customer service representative","customer",2955,427,0.5,22700,0,1,1,1,18.2
"23804","job0621748",NA,"mechanic","install",4078,624,NA,95800,0,1,1,0,18.4193548387097
"23805","job0621760",NA,"nursing supervisor","mednurse",2474,366,5,62800,0,1,1,1,10.5
"23806","job0621775","HEALTH_CARE","contract manager","management",1659,311,5,82800,1,1,1,1,19.9545454545455
"23807","job0621816","INTERNET_AND_SOFTWARE","senior project manager","project",2588,416,NA,94900,1,1,1,0,30.6842105263158
"23808","job0621836",NA,"inspector","install",2224,396,5,80600,0,1,1,1,30.2
"23809","job0621982","TRANSPORT_AND_FREIGHT","truck driver","driver",247,133,NA,54900,1,1,1,0,25
"23810","job0622033",NA,"mri technologist","medtech",1336,226,5,40200,0,1,1,1,24.2608695652174
"23811","job0622056",NA,"drafter","uncategorized",1727,306,NA,90300,0,1,1,0,51.25
"23812","job0622058",NA,"laboratory technician","medtech",2482,423,NA,44500,0,1,1,0,106.818181818182
"23813","job0622063","HEALTH_CARE","registered nurse - emergency room","mednurse",2142,320,NA,70200,1,1,1,0,19.6666666666667
"23814","job0622076",NA,"senior administrative assistant","admin",441,124,NA,27300,0,1,1,0,26.4090909090909
"23815","job0622109",NA,"accounts receivable clerk","accounting",770,173,2,32400,0,1,1,1,36.25
"23816","job0622122",NA,"lead consultant","management",6268,906,2,28400,0,1,1,1,16.3414634146341
"23817","job0622162",NA,"utility worker","install",123,34,NA,46800,0,1,1,0,3
"23818","job0622164",NA,"director of dining services","food",4876,795,2,31400,0,1,1,1,20.8787878787879
"23819","job0622210",NA,"recreation therapist","therapy",2340,431,20,66300,0,1,1,1,16.3076923076923
"23820","job0622223",NA,"dental receptionist","admin",1692,237,NA,33400,0,1,1,0,34.8809523809524
"23821","job0622256",NA,"lot attendant","install",2248,373,NA,38300,0,1,1,0,19.9642857142857
"23822","job0622278","RESTAURANTS_TRAVEL_AND_LEISURE","bartender","food",699,152,3,38800,1,1,1,1,33.25
"23823","job0622285",NA,"registered nurse - pediatrics","mednurse",2071,335,NA,63200,0,1,1,0,10.0769230769231
"23824","job0622320",NA,NA,NA,958,225,NA,43100,0,0,0,0,17.2
"23825","job0622397",NA,"technical assistant","admin",1538,222,NA,25900,0,1,1,0,15.9285714285714
"23826","job0622406",NA,"registered nurse","mednurse",2420,445,NA,68100,0,1,1,0,15.4285714285714
"23827","job0622416",NA,"behavioral health manager","therapy",2911,442,2,71700,0,1,1,1,23.7333333333333
"23828","job0622428",NA,"sourcing specialist","hr",2232,341,7,88400,0,1,1,1,22.8333333333333
"23829","job0622440","HEALTH_CARE","executive assistant to vice president","admin",2469,415,NA,52200,1,1,1,0,25
"23830","job0622465",NA,"algorithm engineer","uncategorized",2094,353,8,99700,0,1,1,1,33.6666666666667
"23831","job0622474",NA,"civil engineer","engcivil",2800,467,10,91200,0,1,1,1,14.9375
"23832","job0622475",NA,"senior quality assurance engineer","techsoftware",3622,543,NA,81900,0,1,1,0,31.5238095238095
"23833","job0622483",NA,"counter sales representative","retail",753,191,NA,26800,0,1,1,0,17.3157894736842
"23834","job0622546",NA,"payroll specialist","accounting",1026,156,5,42900,0,1,1,1,10.84
"23835","job0622572",NA,NA,NA,3478,574,NA,31500,0,0,0,0,20.2307692307692
"23836","job0622596",NA,"java developer","techsoftware",1823,248,4,122500,0,1,1,1,26
"23837","job0622602",NA,"senior technical support","techhelp",2436,370,4,47700,0,1,1,1,13.7142857142857
"23838","job0622604",NA,"recruiter","hr",2753,491,5,72600,0,1,1,1,17.4242424242424
"23839","job0622609",NA,"food runner","food",287,63,NA,26800,0,1,1,0,50.1
"23840","job0622611",NA,"adjuster","insurance",3226,513,1,33800,0,1,1,1,47.5384615384615
"23841","job0622615",NA,"teller","retail",3027,481,2,23500,0,1,1,1,21.3953488372093
"23842","job0622617",NA,"trainee manager","management",2937,431,1,32100,0,1,1,1,4
"23843","job0622642",NA,"mechanic","install",4226,661,6,54900,0,1,1,1,23.5
"23844","job0622666",NA,"production specialist","manufacturing",1026,157,NA,34200,0,1,1,0,17
"23845","job0622700",NA,"tester","uncategorized",2139,397,NA,69400,0,1,1,0,15.3823529411765
"23846","job0622716",NA,"banquet manager","food",4491,671,2,35500,0,1,1,1,21.0357142857143
"23847","job0622720","HEALTH_CARE","registered nurse - operating room","mednurse",2603,411,1,62700,1,1,1,1,15
"23848","job0622744",NA,"health and wellness manager","service",2646,403,2,63000,0,1,1,1,26.25
"23849","job0622746",NA,"customer service representative","customer",1862,330,2,25800,0,1,1,1,11.5
"23850","job0622750",NA,"support specialist","customer",2471,384,3,41500,0,1,1,1,27.3333333333333
"23851","job0622753",NA,"risk manager","finance",2012,298,10,112600,0,1,1,1,15.4307692307692
"23852","job0622778",NA,NA,NA,1889,286,NA,32200,0,0,0,0,27
"23853","job0622826",NA,"entry level installation technician","install",3979,644,NA,31200,0,1,1,0,40.5357142857143
"23854","job0622828",NA,"line cook","food",1445,255,NA,49300,0,1,1,0,15.3636363636364
"23855","job0622835",NA,"host/hostess","food",835,217,NA,38800,0,1,1,0,17.5416666666667
"23856","job0622849",NA,"senior associate","uncategorized",2858,428,NA,89200,0,1,1,0,18.5263157894737
"23857","job0622856","HEALTH_CARE","social worker","service",8367,1265,2,62700,1,1,1,1,20
"23858","job0622913",NA,".net developer","techsoftware",1198,235,1,110900,0,1,1,1,14.0114942528736
"23859","job0622952",NA,"shift leader","management",3667,612,NA,21500,0,1,1,0,27
"23860","job0622967",NA,"cook","food",1330,265,NA,22200,0,1,1,0,15.5
"23861","job0623000",NA,"host/hostess","food",2344,396,NA,20300,0,1,1,0,13.59375
"23862","job0623038",NA,"shift manager","management",4952,726,NA,22800,0,1,1,0,7
"23863","job0623078",NA,"event manager","management",1341,228,NA,36200,0,1,1,0,22.8214285714286
"23864","job0623085",NA,"host/hostess","food",1362,240,NA,18600,0,1,1,0,15.4285714285714
"23865","job0623112",NA,"kitchen team member","food",708,153,NA,23200,0,1,1,0,9
"23866","job0623155",NA,"collections clerk","customer",1801,282,1,28800,0,1,1,1,17.2
"23867","job0623162",NA,"team member","uncategorized",692,105,NA,19200,0,1,1,0,27
"23868","job0623183",NA,"kitchen team member","food",1175,208,NA,18500,0,1,1,0,13.96
"23869","job0623191",NA,"speech language pathologist","therapy",2124,315,NA,72800,0,1,1,0,12.325
"23870","job0623193",NA,"restaurant manager","food",1644,294,NA,39200,0,1,1,0,14.5
"23871","job0623201",NA,"night team member","food",5645,814,NA,21600,0,1,1,0,18
"23872","job0623231",NA,"kitchen team member","food",988,154,NA,19100,0,1,1,0,15.5
"23873","job0623264","RESTAURANTS_TRAVEL_AND_LEISURE","food runner","food",2165,389,NA,16600,1,1,1,0,16.6021505376344
"23874","job0623287",NA,"mobile developer","techsoftware",2584,393,NA,114100,0,1,1,0,14.3295454545455
"23875","job0623301",NA,"director of finance","management",6748,1058,NA,124800,0,1,1,0,37.6315789473684
"23876","job0623345",NA,"sales lead","sales",3327,507,3,19700,0,1,1,1,16.4166666666667
"23877","job0623370",NA,"developer","techsoftware",3169,470,2,59300,0,1,1,1,11.7931034482759
"23878","job0623415",NA,"relationship banker","finance",4769,724,NA,34400,0,1,1,0,25.5
"23879","job0623421",NA,"vice president of sales","management",4326,647,NA,135900,0,1,1,0,18.475
"23880","job0623424",NA,"relationship banker","finance",4772,778,NA,34700,0,1,1,0,16.3448275862069
"23881","job0623436",NA,"account manager","sales",3642,621,2,50900,0,1,1,1,13.1590909090909
"23882","job0623495",NA,"babysitter/nanny","childcare",201,106,NA,25200,0,1,1,0,16.3448275862069
"23883","job0623499",NA,"babysitter/nanny","childcare",697,168,NA,20800,0,1,1,0,26.4333333333333
"23884","job0623537",NA,"registered nurse - operating room","mednurse",1369,272,3,53900,0,1,1,1,23
"23885","job0623560",NA,"merchandiser","retail",3526,515,NA,18300,0,1,1,0,128.857142857143
"23886","job0623561",NA,"product engineer","techsoftware",4285,648,8,92000,0,1,1,1,12.5810810810811
"23887","job0623569",NA,"local driver","driver",2826,553,NA,47500,0,1,1,0,14.56
"23888","job0623570","HEALTH_CARE","registered nurse","mednurse",1704,267,2,58400,1,1,1,1,17.6666666666667
"23889","job0623575",NA,"caregiver/companion","care",1678,290,NA,24000,0,1,1,0,11.2
"23890","job0623587",NA,"healthcare specialist","medinfo",7475,1093,1,26900,0,1,1,1,37
"23891","job0623623",NA,"babysitter/nanny","childcare",248,93,NA,29300,0,1,1,0,15.7037037037037
"23892","job0623652",NA,"babysitter/nanny","childcare",165,134,NA,29700,0,1,1,0,25.8235294117647
"23893","job0623660",NA,"babysitter/nanny","childcare",213,66,NA,30600,0,1,1,0,26.2
"23894","job0623682",NA,"software engineer","techsoftware",1445,205,0,92700,0,1,1,1,13.4705882352941
"23895","job0623688",NA,"marketing project manager","marketing",2472,406,NA,66500,0,1,1,0,14.4347826086957
"23896","job0623691",NA,"consultant","management",2629,446,7,74800,0,1,1,1,13.7407407407407
"23897","job0623700","HUMAN_RESOURCES_AND_STAFFING","interpreter","service",549,117,NA,36100,1,1,1,0,12.4444444444444
"23898","job0623794",NA,"javascript developer","techsoftware",2458,456,3,91900,0,1,1,1,14.5
"23899","job0623816",NA,"retail sales associate","retail",2651,433,2,40900,0,1,1,1,18.8421052631579
"23900","job0623845",NA,"nurse practitioner","mednurse",273,33,NA,89800,0,1,1,0,17.25
"23901","job0623862",NA,"nurse practitioner","mednurse",4330,760,NA,84600,0,1,1,0,22
"23902","job0623865",NA,"nurse practitioner","mednurse",5602,909,NA,71800,0,1,1,0,27
"23903","job0623907",NA,NA,NA,1010,146,NA,122200,0,0,0,0,22
"23904","job0623920",NA,"tutor","education",458,102,NA,48400,0,1,1,0,22
"23905","job0623923",NA,NA,NA,44,75,NA,41200,0,0,0,0,39.125
"23906","job0623954",NA,"assistant teacher","education",3662,532,NA,59700,0,1,1,0,14.0833333333333
"23907","job0623974",NA,"senior customer service representative","customer",2124,336,NA,22900,0,1,1,0,27
"23908","job0624062",NA,"retail sales associate","retail",7047,1123,1,29100,0,1,1,1,21.0833333333333
"23909","job0624077",NA,"user interface designer","techinfo",1032,152,7,63600,0,1,1,1,14.1224489795918
"23910","job0624079",NA,"business development specialist","sales",3269,524,3,63200,0,1,1,1,31.3
"23911","job0624093",NA,"information specialist","admin",5622,869,NA,39800,0,1,1,0,24.2173913043478
"23912","job0624120",NA,"reset merchandiser","manufacturing",5625,836,NA,20600,0,1,1,0,14.2
"23913","job0624122",NA,"reset merchandiser","manufacturing",5584,853,NA,20900,0,1,1,0,10
"23914","job0624177",NA,"child care director","management",2943,446,1,22600,0,1,1,1,22.8333333333333
"23915","job0624205",NA,"culinary manager","food",2871,535,NA,29200,0,1,1,0,21
"23916","job0624222",NA,"senior operations manager","management",2998,475,5,115900,0,1,1,1,13.6521739130435
"23917","job0624229",NA,"associate","uncategorized",834,128,NA,20500,0,1,1,0,15.54
"23918","job0624237",NA,"gastroenterologist","meddr",1500,239,NA,196400,0,1,1,0,27
"23919","job0624262",NA,"regulatory affairs manager","legal",2364,350,5,105800,0,1,1,1,25.5
"23920","job0624267",NA,"architectural designer","arch",1003,144,3,51100,0,1,1,1,13
"23921","job0624275",NA,"bookkeeper","accounting",584,145,NA,35300,0,1,1,0,19
"23922","job0624309",NA,"babysitter/nanny","childcare",375,66,NA,34700,0,1,1,0,15.2727272727273
"23923","job0624317",NA,"child care director","management",138,96,NA,55500,0,1,1,0,5
"23924","job0624336",NA,"caregiver/companion","care",257,48,NA,43100,0,1,1,0,22
"23925","job0624365",NA,"babysitter/nanny","childcare",290,113,NA,28100,0,1,1,0,16.7647058823529
"23926","job0624452","INTERNET_AND_SOFTWARE","software engineer","techsoftware",3663,577,3,119700,1,1,1,1,21
"23927","job0624455",NA,NA,NA,2493,423,5,95800,0,0,0,1,24
"23928","job0624506",NA,"registered nurse - home health","mednurse",1157,247,1,69900,0,1,1,1,16.5238095238095
"23929","job0624509",NA,"stocking associate","retail",1352,273,NA,23200,0,1,1,0,16.5555555555556
